transaction_id,customer_id,product_id,quantity,price,timestamp,payment_method
9916,407,138,2,77.2,2024-05-09 23:14:00,Credit Card
9659,349,17,1,245.69,2024-06-28 19:38:00,PayPal
2465,949,65,1,12.19,2023-12-08 10:44:00,Debit Card
6504,1967,69,1,180.77,2023-05-24 14:26:00,Cash
5902,1388,30,1,151.89,2024-09-08 04:23:00,Cash
4484,1000,93,1,99.42,2024-09-07 06:01:00,Debit Card
1882,290,113,1,215.37,2024-07-19 04:11:00,Debit Card
9055,259,60,2,322.12,2024-10-29 10:00:00,Bank Transfer
8838,221,112,1,142.82,2024-09-18 16:22:00,PayPal
5220,756,5,1,264.25,2023-12-31 12:40:00,Credit Card
5537,6,18,3,76.82,2023-09-04 03:53:00,Bank Transfer
8514,168,78,1,131.43,2023-07-17 16:32:00,Bank Transfer
2333,500,36,2,252.97,2024-04-22 10:41:00,PayPal
6315,1867,130,1,161.36,2024-12-21 22:44:00,PayPal
4609,1726,53,1,40.58,2024-10-20 13:20:00,Bank Transfer
2540,1353,11,1,181.02,2023-05-31 03:00:00,Debit Card
5691,313,132,1,149.51,2024-05-08 05:28:00,PayPal
4575,1814,147,1,368.06,2023-05-06 12:10:00,Bank Transfer
8609,195,64,,31.2,2024-07-21 16:41:00,Credit Card
501,1377,58,2,470.36,2024-01-07 07:55:00,Cash
1856,718,22,1,82.12,2023-05-28 03:54:00,Cash
6939,494,129,,139.47,2023-06-26 20:55:00,Cash
2177,1363,12,3,263.77,2024-09-28 16:49:00,Debit Card
1047,522,103,2,304.2,2023-10-06 02:28:00,Bank Transfer
1002,1651,12,1,169.35,2024-03-11 05:15:00,Bank Transfer
2634,1396,102,1,166.41,2023-09-05 05:46:00,Cash
8847,239,111,1,56.2,2023-02-27 11:21:00,Debit Card
4687,1101,61,5,49.35,2024-10-05 03:43:00,PayPal
1284,1138,101,3,273.57,2023-07-04 04:20:00,Credit Card
9602,348,55,1,186.16,2023-01-10 03:49:00,Bank Transfer
6507,1967,99,1,253.76,2024-12-06 04:29:00,Cash
6069,716,37,3,217.13,2023-02-14 05:52:00,Credit Card
5626,1755,19,1,328.18,2023-07-04 14:33:00,PayPal
7045,1465,3,2,,2023-01-08 18:21:00,Bank Transfer
9086,265,132,1,178.02,2024-04-25 06:05:00,Bank Transfer
9909,407,45,1,173.78,2024-03-04 01:07:00,PayPal
7945,82,140,1,17.64,2024-12-18 07:58:00,Debit Card
4928,1964,128,3,308.59,2024-05-17 09:26:00,Bank Transfer
778,1239,10,2,110.2,2023-01-08 10:55:00,Bank Transfer
6317,650,122,1,355.09,2023-07-24 22:08:00,PayPal
6224,533,26,2,27.52,2024-11-10 05:31:00,Cash
6609,1487,67,1,192.43,2023-11-27 04:25:00,Bank Transfer
4020,1624,21,3,152.25,2023-12-24 19:30:00,Cash
1195,987,130,2,170.85,2024-03-23 11:36:00,Debit Card
1362,769,99,1,370.87,2024-04-10 09:17:00,Bank Transfer
52,1632,50,1,145.34,2023-02-15 07:02:00,PayPal
5653,836,5,2,175.23,2023-08-16 16:13:00,Debit Card
8305,129,91,2,325.45,2024-01-05 09:17:00,Credit Card
2305,619,81,1,44.45,2024-12-18 14:46:00,PayPal
9271,315,15,1,200.08,2024-06-25 04:52:00,Cash
8652,198,105,1,272.35,2024-10-08 05:04:00,Credit Card
7674,44,129,2,156.42,2023-02-28 00:28:00,PayPal
6084,193,52,3,92.71,2023-08-20 22:42:00,Cash
1114,812,135,3,162.68,2024-12-25 08:46:00,Credit Card
2983,728,126,1,56.41,2024-06-20 14:29:00,Debit Card
657,965,81,2,52.0,2023-06-18 23:14:00,Credit Card
3255,1735,28,1,130.5,2023-06-06 07:37:00,Debit Card
7467,27,118,2,262.62,2023-06-13 23:53:00,Credit Card
4922,1964,137,1,262.56,2023-01-17 12:40:00,Bank Transfer
5891,1063,12,1,205.86,2023-08-27 07:43:00,Debit Card
1188,1323,75,2,455.85,2023-02-10 17:47:00,Cash
996,1148,118,2,326.53,2024-10-27 03:21:00,PayPal
2283,668,146,1,225.04,2023-08-23 09:08:00,Credit Card
8730,207,50,2,100.12,2024-03-11 18:23:00,Cash
6006,1425,28,1,131.84,2023-02-26 17:41:00,PayPal
566,738,77,2,312.4,2023-05-28 10:10:00,Bank Transfer
4119,1821,117,1,72.24,2023-07-23 05:27:00,Bank Transfer
5900,1388,129,1,164.78,2023-12-25 07:21:00,Credit Card
2655,624,41,1,20.84,2023-01-10 00:37:00,Bank Transfer
5682,1783,23,3,79.25,2024-10-02 19:32:00,Cash
841,1153,145,1,202.38,2023-02-12 17:45:00,PayPal
3889,1667,136,1,247.43,2024-05-27 09:24:00,Bank Transfer
1643,941,106,1,415.73,2023-12-04 19:45:00,Credit Card
9990,419,121,1,72.49,2023-02-13 03:00:00,Cash
6489,1729,142,5,285.89,2024-03-03 00:24:00,Cash
5969,665,128,2,324.65,2023-06-02 17:41:00,Credit Card
9956,410,146,3,247.29,2024-02-24 11:00:00,Cash
2667,183,17,1,200.34,2023-07-02 17:07:00,Bank Transfer
1973,111,105,2,211.11,2023-03-12 12:45:00,Credit Card
4143,621,107,2,330.38,2023-12-29 00:17:00,PayPal
9672,363,34,3,39.0,2023-06-25 21:06:00,Debit Card
1150,677,40,1,314.07,2023-08-12 21:12:00,PayPal
4784,1337,43,1,32.69,2024-01-27 07:12:00,Cash
4093,894,88,2,42.25,2023-01-13 13:45:00,Cash
2439,1582,72,1,109.51,2023-12-04 21:15:00,Debit Card
4480,1144,11,1,156.61,2024-05-08 09:45:00,Cash
766,1483,68,2,187.18,2024-03-03 14:58:00,PayPal
8335,132,29,2,165.05,2023-02-18 19:54:00,Cash
9221,289,100,2,55.12,2024-02-10 15:53:00,Credit Card
1486,443,45,2,212.87,2024-10-25 09:54:00,Cash
3873,156,110,2,203.06,2024-02-12 03:27:00,Credit Card
5663,952,11,1,280.73,2023-08-08 07:19:00,Debit Card
8797,216,64,3,36.89,2024-11-21 03:45:00,PayPal
8123,105,141,1,154.49,2023-09-22 18:39:00,Cash
2647,1718,123,1,232.99,2024-12-13 06:06:00,Bank Transfer
2621,916,12,1,221.63,2023-07-31 01:05:00,Debit Card
9928,409,11,2,190.57,2023-04-26 08:44:00,Debit Card
9318,318,39,2,278.29,2023-10-13 14:14:00,Cash
2029,1263,95,3,397.05,2023-04-13 03:09:00,Cash
3027,842,134,2,58.35,2024-06-09 11:44:00,Bank Transfer
6562,1436,141,2,183.72,2024-12-05 04:02:00,Credit Card
4103,1345,128,1,213.36,2023-06-03 20:50:00,Debit Card
1299,427,138,1,79.2,2023-08-27 08:10:00,Bank Transfer
4749,711,99,1,332.25,2023-04-24 07:26:00,Cash
5108,551,8,5,255.88,2024-08-07 03:09:00,Cash
3742,201,41,3,26.62,2023-08-01 05:08:00,Debit Card
2023,1941,29,2,228.04,2023-01-09 01:29:00,Bank Transfer
7870,66,87,5,429.3,2024-10-20 01:28:00,Credit Card
1849,424,111,1,72.12,2023-08-20 07:17:00,Bank Transfer
6289,314,47,3,18.62,2023-11-04 21:11:00,Credit Card
2686,1253,50,1,127.39,2023-08-06 17:14:00,Cash
5547,428,130,2,142.12,2024-11-18 17:08:00,Cash
72,254,108,1,276.39,2023-03-18 11:53:00,Bank Transfer
2412,1478,90,3,176.5,2024-07-22 04:16:00,Debit Card
1026,1312,14,1,25.55,2024-12-01 22:48:00,Credit Card
912,4,2,1,278.09,2023-08-26 17:15:00,Bank Transfer
8744,207,136,1,172.61,2024-10-04 15:26:00,PayPal
9582,346,89,2,106.62,2023-03-09 09:46:00,Credit Card
459,1236,117,1,70.99,2024-07-25 03:34:00,Debit Card
5769,1985,53,1,53.78,2023-02-26 23:33:00,Cash
6077,1795,91,1,235.69,2023-12-25 12:35:00,Credit Card
5717,1278,49,1,401.63,2024-11-26 22:11:00,PayPal
8959,251,100,1,60.54,2024-11-29 16:18:00,PayPal
1346,575,33,1,164.86,2023-04-26 20:48:00,Bank Transfer
1445,1723,9,3,298.33,2024-07-15 16:24:00,Credit Card
7817,63,4,1,309.53,2023-03-08 15:09:00,Cash
3500,707,149,1,237.96,2024-04-26 08:06:00,Bank Transfer
2497,1853,61,5,40.21,2024-11-07 17:59:00,Cash
7010,635,8,1,197.83,2023-01-24 20:34:00,PayPal
4600,1809,106,3,322.41,2024-10-07 10:03:00,Cash
6207,194,105,2,156.31,2024-12-07 01:36:00,Debit Card
8891,248,34,1,38.18,2023-06-06 16:49:00,Cash
2423,355,69,10,218.26,2024-08-24 21:00:00,Bank Transfer
6804,506,128,1,185.1,2023-09-02 16:04:00,Bank Transfer
2733,109,129,1,187.9,2024-09-20 19:29:00,Debit Card
81,234,124,5,336.9,2024-12-27 06:07:00,Debit Card
4218,1999,117,5,51.22,2024-07-30 04:44:00,Bank Transfer
4243,897,140,1,14.7,2024-12-15 02:41:00,Debit Card
3812,1936,47,1,26.42,2024-07-11 17:50:00,Bank Transfer
6552,1418,75,1,233.36,2024-07-10 22:22:00,Cash
6766,1049,33,5,181.42,2023-09-20 17:32:00,Cash
4432,935,68,3,109.12,2024-01-10 20:33:00,Cash
8149,105,101,2,257.06,2024-10-24 23:17:00,Cash
4740,1857,60,1,353.1,2024-11-29 18:01:00,Bank Transfer
6786,1765,134,2,84.89,2024-03-22 11:54:00,Credit Card
1573,390,108,2,258.13,2023-03-30 18:30:00,Debit Card
5915,1523,101,1,341.28,2024-01-16 20:31:00,Debit Card
2163,1562,91,2,202.97,2023-05-31 22:31:00,Cash
880,1249,146,5,160.01,2024-07-19 20:38:00,Cash
1579,1822,114,1,161.55,2023-02-16 08:58:00,Cash
9643,349,50,2,117.95,2023-10-28 03:57:00,Bank Transfer
1510,767,4,3,348.97,2024-08-29 11:48:00,PayPal
1897,1176,24,1,72.27,2023-11-05 14:49:00,Cash
9614,348,55,1,253.76,2024-05-11 00:47:00,PayPal
4589,1286,93,1,106.73,2023-02-13 07:06:00,Cash
4113,1347,21,1,214.2,2023-11-20 20:02:00,Debit Card
9943,409,48,2,313.57,2024-08-10 22:22:00,Cash
5751,919,133,2,213.29,2023-11-26 06:56:00,Bank Transfer
1846,210,55,2,221.42,2023-11-01 14:25:00,Cash
6828,307,9,1,278.87,2024-10-23 14:58:00,Bank Transfer
7352,11,41,1,30.44,2024-02-10 02:09:00,Debit Card
4052,1799,15,1,262.39,2023-05-02 00:12:00,Debit Card
8636,198,23,10,78.16,2024-01-18 06:50:00,Credit Card
4569,1897,41,457,4.394490511152846,2023-06-30 08:03:00,Debit Card
7202,1629,5,1,267.73,2023-07-24 23:55:00,Debit Card
4743,1322,115,1,139.35,2024-11-19 22:18:00,Debit Card
7967,87,30,5,148.18,2023-06-15 13:40:00,Credit Card
8747,207,91,5,276.01,2024-10-24 08:36:00,PayPal
9865,403,2,3,,2024-07-23 13:03:00,PayPal
3901,663,3,438,8.049081024175322,2024-06-07 09:23:00,Credit Card
5301,1874,106,2,402.11,2024-02-09 19:54:00,Bank Transfer
3811,1917,36,1,208.12,2024-08-13 08:33:00,Credit Card
9129,271,95,1,210.55,2024-09-05 05:58:00,PayPal
5097,759,85,5,181.46,2023-12-13 05:13:00,PayPal
5280,466,64,2,27.93,2024-02-16 17:46:00,Bank Transfer
9676,363,124,2,343.65,2023-12-09 19:52:00,Bank Transfer
3487,1340,54,2,70.23,2023-01-21 10:03:00,Debit Card
7488,27,65,1,14.1,2024-06-01 19:04:00,Credit Card
9867,403,30,1,184.24,2024-08-08 19:54:00,PayPal
3615,1704,133,1,171.87,2023-09-24 19:44:00,Bank Transfer
6561,1436,62,10,173.2,2024-10-20 11:25:00,Credit Card
2109,200,72,1,112.72,2024-10-13 06:21:00,Bank Transfer
6218,533,70,1,156.71,2023-05-24 09:38:00,Cash
4310,1890,117,1,73.76,2024-08-05 01:03:00,Credit Card
7113,451,29,3,224.2,2024-11-23 07:25:00,Debit Card
3891,1815,109,2,26.05,2023-06-19 19:24:00,PayPal
9694,363,40,1,394.5,2024-08-25 13:46:00,Bank Transfer
5596,404,124,1,279.35,2024-02-24 05:23:00,Credit Card
4697,184,98,2,143.9,2024-02-24 01:17:00,PayPal
9202,280,115,3,150.4,2024-01-14 18:40:00,Debit Card
6033,1904,86,5,230.81,2023-06-13 16:27:00,Debit Card
5324,208,116,1,312.49,2024-02-06 22:47:00,PayPal
5846,833,105,1,150.18,2023-09-09 16:50:00,Debit Card
7440,21,106,1,269.45,2023-09-20 23:37:00,Credit Card
9355,320,30,2,105.35,2024-10-15 20:40:00,Bank Transfer
7362,11,114,2,178.22,2024-11-11 13:23:00,Debit Card
6388,1539,11,1,210.58,2023-01-31 16:41:00,Debit Card
7474,27,69,3,192.75,2023-11-07 14:38:00,Credit Card
2422,355,1,1,224.68,2024-02-29 00:36:00,Bank Transfer
9896,407,14,1,36.79,2023-03-27 19:57:00,Debit Card
637,876,94,1,257.26,2024-01-19 16:24:00,Cash
792,1448,134,2,49.78,2023-09-11 02:21:00,Debit Card
4326,1192,82,10,94.6,2024-06-03 05:05:00,PayPal
3220,1464,111,3,60.06,2023-10-25 08:13:00,Credit Card
9231,289,17,1,189.08,2024-08-07 12:37:00,Credit Card
6283,1771,129,1,138.08,2023-01-30 01:17:00,Cash
9709,372,117,3,62.15,2024-02-20 04:57:00,Credit Card
6741,690,21,1,221.44,2024-03-07 06:58:00,Cash
9502,339,67,3,221.46,2023-06-06 16:44:00,Debit Card
1194,279,48,3,350.35,2024-11-15 16:31:00,PayPal
46,1458,131,1,141.25,2023-04-12 10:04:00,Bank Transfer
9683,363,15,2,287.0,2024-04-29 19:33:00,Bank Transfer
977,850,33,2,188.71,2023-03-25 18:54:00,Debit Card
5060,373,104,2,183.01,2024-08-14 13:49:00,Bank Transfer
6782,1765,15,1,250.36,2023-05-07 10:48:00,Credit Card
5675,93,115,1,244.04,2023-04-15 16:47:00,Bank Transfer
6310,1867,7,1,439.78,2023-05-01 08:14:00,PayPal
2964,869,137,1,246.51,2024-03-04 10:30:00,Cash
5564,1471,116,1,478.48,2024-10-11 22:44:00,Cash
8229,123,61,5,68.86,2024-10-19 21:28:00,Debit Card
1585,1501,75,3,288.26,2023-08-19 12:53:00,Credit Card
7740,51,65,1,9.38,2024-06-10 02:58:00,Bank Transfer
6490,1729,47,5,24.32,2024-06-30 16:51:00,Cash
4516,813,120,3,74.92,2023-01-24 22:42:00,Bank Transfer
1390,1868,88,2,46.87,2023-03-30 20:21:00,Debit Card
6076,1795,125,1,336.23,2023-04-22 10:59:00,Credit Card
3217,1464,28,3,147.03,2023-06-14 23:49:00,Credit Card
1976,111,40,10,326.62,2023-06-05 13:00:00,Bank Transfer
3913,152,48,1,445.96,2023-04-10 12:03:00,PayPal
8088,100,144,1,129.58,2024-08-06 12:29:00,Debit Card
4530,608,58,1,297.57,2023-12-06 18:09:00,Debit Card
9702,372,146,1,219.45,2023-04-28 21:06:00,Credit Card
4412,353,92,1,402.01,2024-09-21 14:54:00,PayPal
1683,91,107,5,236.25,2024-10-10 13:17:00,Bank Transfer
8728,207,2,2,398.64,2024-01-21 22:24:00,PayPal
3715,18,74,1,43.8,2024-06-30 08:07:00,Debit Card
490,854,49,2,234.24,2024-07-16 14:42:00,Bank Transfer
672,1761,2,1,293.85,2024-01-21 01:19:00,Bank Transfer
6338,171,108,1,233.39,2024-08-29 08:55:00,Debit Card
2841,1438,1,1,235.76,2024-08-13 15:11:00,Cash
8386,138,13,3,58.82,2023-07-02 18:04:00,Credit Card
4998,116,79,1,173.56,2023-02-27 14:03:00,Debit Card
7279,3,118,10,235.13,2023-03-10 02:49:00,Bank Transfer
1752,1833,33,2,124.83,2024-11-11 14:30:00,PayPal
6213,1301,123,10,438.43,2024-02-03 00:25:00,PayPal
7982,87,130,1,195.71,2024-07-13 11:43:00,Credit Card
433,67,63,320,7.889112824498942,2023-02-22 10:50:00,Cash
6671,408,20,1,36.53,2023-10-20 13:48:00,PayPal
5168,1490,61,2,43.72,2024-04-18 19:58:00,Credit Card
6579,1244,47,2,21.74,2024-09-22 12:51:00,Cash
1833,1053,75,2,291.22,2023-08-06 21:18:00,PayPal
4479,1953,68,1,187.46,2023-05-19 09:53:00,Credit Card
1441,1723,9,3,209.06,2023-03-04 00:01:00,Debit Card
461,612,48,3,371.28,2024-06-24 22:47:00,Bank Transfer
4506,857,146,1,171.29,2023-01-21 17:16:00,Credit Card
8310,129,1,2,263.0,2024-04-28 13:02:00,Cash
38,1417,42,5,37.78,2024-07-15 12:21:00,Bank Transfer
577,74,32,1,81.53,2024-09-30 13:03:00,PayPal
6691,1635,103,,276.52,2023-04-26 23:13:00,Cash
6204,194,39,2,279.89,2024-05-23 10:44:00,PayPal
3989,1974,62,1,182.52,2024-05-23 17:10:00,PayPal
9671,363,135,2,237.8,2023-04-17 04:11:00,Bank Transfer
714,1969,63,,224.46,2023-07-10 07:26:00,Credit Card
560,1186,42,1,46.08,2023-09-14 05:22:00,PayPal
2986,728,56,1,88.88,2024-11-18 18:29:00,Bank Transfer
7615,38,23,2,91.5,2023-07-08 10:21:00,Bank Transfer
5184,1646,60,,405.27,2023-07-10 06:58:00,Debit Card
9686,363,51,1,28.61,2024-05-31 15:35:00,PayPal
2336,1123,25,5,132.42,2023-05-03 17:09:00,Cash
4900,197,79,1,177.12,2023-06-28 21:22:00,Credit Card
6586,818,59,5,320.14,2024-11-10 21:23:00,Credit Card
4421,630,138,3,78.34,2023-08-01 10:06:00,PayPal
3962,903,41,3,35.79,2023-11-01 19:05:00,Bank Transfer
5551,46,79,5,149.94,2024-07-30 04:07:00,PayPal
8949,251,150,1,,2024-01-17 16:54:00,Bank Transfer
5070,1356,58,1,323.14,2023-05-06 14:13:00,Cash
7552,29,32,1,62.99,2024-07-23 05:50:00,Cash
882,1249,97,1,168.42,2024-09-06 23:46:00,Bank Transfer
9937,409,111,2,46.16,2024-02-25 03:07:00,Debit Card
4901,197,79,1,105.83,2023-10-29 17:46:00,Credit Card
8751,207,26,1,19.4,2024-12-23 03:49:00,PayPal
568,738,124,5,325.18,2023-05-28 09:53:00,Bank Transfer
9071,264,139,2,270.08,2024-03-25 14:47:00,PayPal
6918,1477,73,3,79.82,2024-08-23 15:33:00,PayPal
2246,714,97,3,101.35,2023-09-18 03:14:00,Bank Transfer
7314,10,48,1,450.78,2023-11-27 20:30:00,Credit Card
7307,10,69,2,205.23,2023-02-06 12:09:00,Credit Card
4166,1923,5,1,280.6,2023-05-06 18:50:00,Debit Card
9557,342,98,5,133.66,2024-06-19 03:43:00,Cash
9384,321,45,1,155.79,2024-12-23 21:03:00,Bank Transfer
4237,1361,107,3,228.53,2024-04-22 10:33:00,PayPal
2581,301,63,2,205.02,2024-06-28 00:56:00,Debit Card
240,634,11,1,305.29,2023-06-08 09:40:00,Cash
7254,192,64,2,36.52,2023-03-27 17:22:00,Bank Transfer
2671,183,77,1,193.62,2024-06-09 09:00:00,Bank Transfer
5688,313,108,2,346.52,2023-11-16 00:26:00,PayPal
7679,44,37,1,175.51,2023-09-20 23:17:00,PayPal
3409,1744,7,2,,2024-06-11 06:09:00,Bank Transfer
1598,636,149,1,,2024-02-19 15:44:00,Debit Card
187,1767,44,1,91.04,2023-03-16 06:42:00,PayPal
8146,105,89,1,73.54,2024-10-17 08:53:00,Cash
4491,590,38,1,,2023-03-18 05:09:00,PayPal
6102,296,117,5,56.7,2023-12-02 11:30:00,PayPal
1902,1906,106,1,235.19,2024-10-17 17:58:00,Cash
5889,1063,23,1,52.34,2023-06-19 23:33:00,Debit Card
1181,1633,69,1,193.36,2023-09-11 23:34:00,Bank Transfer
9477,337,1,5,273.07,2024-10-10 05:32:00,Credit Card
6008,1778,42,1,39.43,2023-05-23 16:29:00,PayPal
8556,170,126,1,75.46,2024-10-19 23:38:00,Credit Card
4303,34,36,1,192.95,2024-10-01 23:43:00,PayPal
3007,16,78,2,147.19,2024-06-17 17:20:00,Bank Transfer
9041,259,150,1,221.58,2024-07-16 17:38:00,Bank Transfer
91,744,36,5,247.37,2023-10-10 06:37:00,Cash
2782,784,43,1,17.69,2023-12-27 00:52:00,Credit Card
5094,759,43,1,21.25,2023-07-05 04:06:00,PayPal
1691,179,24,3,64.71,2023-05-07 16:42:00,Debit Card
7354,11,62,2,115.33,2024-05-19 09:30:00,Debit Card
8737,207,141,1,135.19,2024-06-26 06:49:00,PayPal
5831,1333,82,1,84.99,2024-04-03 16:27:00,Credit Card
7231,322,36,2,271.42,2024-12-19 19:29:00,Debit Card
8745,207,130,1,107.19,2024-10-20 21:52:00,PayPal
5122,1136,85,1,267.54,2024-10-09 17:06:00,Bank Transfer
7388,19,150,1,149.02,2023-11-21 09:38:00,Credit Card
8811,221,92,3,256.91,2023-09-04 04:12:00,PayPal
442,1367,48,10,462.99,2023-11-09 10:49:00,Debit Card
2830,973,58,2,371.62,2023-09-25 22:50:00,Credit Card
2934,1537,44,1,52.11,2024-01-28 17:31:00,Cash
7196,1901,49,2,283.91,2023-04-11 23:31:00,Cash
5788,708,116,3,256.6,2023-07-10 13:32:00,Credit Card
9353,320,19,1,244.74,2024-09-14 13:58:00,Bank Transfer
5449,89,101,270,,2024-08-22 12:15:00,PayPal
9689,363,34,1,29.31,2024-06-30 10:22:00,PayPal
4220,219,132,2,163.81,2023-02-01 09:13:00,Credit Card
3687,692,95,3,267.69,2024-04-28 20:09:00,PayPal
5981,898,79,1,180.05,2024-11-26 21:43:00,Bank Transfer
9567,342,107,1,273.81,2024-11-22 14:06:00,Cash
2256,1238,124,5,359.48,2024-12-11 07:18:00,Cash
4370,1585,101,2,272.14,2024-07-17 12:20:00,Cash
7529,28,29,2,220.98,2024-04-06 04:40:00,Debit Card
5745,380,113,2,238.9,2023-10-14 17:46:00,Debit Card
6820,1684,65,1,11.66,2024-11-05 14:21:00,
5341,1886,39,5,238.36,2023-03-21 23:08:00,PayPal
3414,536,114,3,113.76,2023-01-01 14:28:00,Debit Card
6566,1497,60,3,,2023-10-04 19:05:00,PayPal
9539,342,92,5,255.4,2023-10-03 03:33:00,Cash
907,397,103,1,304.99,2024-01-21 03:12:00,Debit Card
8958,251,23,1,53.48,2024-11-03 02:36:00,Bank Transfer
3694,1442,70,1,115.45,2024-06-06 23:06:00,Bank Transfer
761,991,140,1,15.41,2024-12-25 13:42:00,Bank Transfer
3119,1250,35,1,25.89,2023-05-27 12:08:00,Bank Transfer
987,684,42,1,33.64,2023-10-19 00:50:00,Cash
4423,630,57,1,113.71,2024-05-26 02:58:00,PayPal
2292,1579,79,1,98.5,2023-02-28 18:19:00,PayPal
8985,256,113,5,259.78,2023-10-12 08:07:00,Cash
7477,27,38,1,357.97,2023-12-30 19:20:00,Credit Card
6787,1765,42,10,58.95,2024-04-11 03:44:00,Credit Card
5988,1824,15,2,213.62,2023-02-10 19:42:00,Debit Card
7008,252,138,1,58.41,2024-11-03 08:50:00,PayPal
2598,597,46,1,214.68,2023-11-23 22:56:00,Credit Card
2054,1461,107,1,245.51,2024-03-28 20:18:00,PayPal
296,26,106,3,360.27,2023-08-18 18:32:00,Bank Transfer
7914,82,137,1,227.81,2023-03-28 20:00:00,Debit Card
6481,415,104,1,150.37,2023-03-15 15:22:00,Debit Card
5602,1517,123,5,257.56,2024-02-01 19:18:00,Debit Card
8397,138,42,1,35.1,2023-12-22 12:20:00,Credit Card
6630,669,84,2,206.15,2023-10-17 08:57:00,Credit Card
1786,904,24,1,70.68,2024-09-19 10:30:00,Bank Transfer
5812,437,8,1,246.68,2023-05-17 01:12:00,PayPal
4383,1776,40,2,471.51,2023-01-22 02:07:00,Debit Card
2259,1177,31,1,319.41,2023-02-16 15:03:00,Debit Card
5319,277,47,1,17.06,2023-06-10 15:23:00,Bank Transfer
5855,880,104,1,129.26,2023-09-11 17:59:00,Credit Card
887,477,144,2,80.95,2024-07-16 04:25:00,Credit Card
1285,1138,140,1,21.23,2024-09-05 01:51:00,Credit Card
8374,132,28,2,154.86,2024-09-28 18:22:00,Cash
1363,769,17,1,250.09,2024-04-27 07:48:00,Cash
9485,338,22,1,69.65,2023-08-19 18:34:00,PayPal
1713,1350,97,1,165.63,2023-02-23 07:24:00,Credit Card
5454,501,107,2,234.85,2024-09-26 02:22:00,PayPal
5734,764,80,3,122.42,2023-11-26 06:16:00,Credit Card
5770,1985,43,1,21.82,2023-06-09 05:22:00,Cash
4455,452,117,10,49.52,2023-06-17 06:21:00,Credit Card
4015,531,93,3,69.25,2024-06-21 13:58:00,Bank Transfer
7023,1531,54,2,46.83,2024-10-27 17:24:00,PayPal
9212,289,2,2,372.64,2023-04-09 06:02:00,Credit Card
550,933,28,1,236.99,2023-07-29 20:47:00,Debit Card
6813,1401,127,1,116.85,2024-08-23 05:38:00,Bank Transfer
7406,20,22,1,74.78,2023-05-19 14:31:00,Cash
4905,1900,105,1,169.68,2024-09-29 15:58:00,Cash
7954,87,2,1,226.09,2023-03-17 16:36:00,Cash
3575,1416,129,5,243.43,2024-07-05 07:05:00,Cash
8425,157,75,1,259.61,2023-02-17 19:13:00,Cash
9982,418,51,2,38.53,2024-08-23 20:34:00,Bank Transfer
4353,148,134,1,55.55,2023-01-16 21:12:00,PayPal
1718,1527,98,,173.12,2024-01-11 16:10:00,PayPal
2649,1168,109,2,27.45,2023-09-02 23:13:00,Bank Transfer
2587,1871,112,10,208.0,2023-12-11 17:03:00,Credit Card
8102,102,123,2,439.49,2023-08-23 03:48:00,PayPal
4890,572,12,1,143.46,2024-02-20 11:54:00,Cash
4806,1830,26,2,27.58,2024-12-08 17:54:00,Debit Card
3161,1105,40,3,,2024-10-30 18:28:00,Debit Card
6137,155,28,1,157.04,2024-05-24 01:09:00,Bank Transfer
8966,255,66,1,293.26,2023-07-14 04:14:00,Credit Card
3183,1403,66,1,215.65,2024-05-17 11:03:00,Credit Card
6467,1201,21,1,170.61,2023-05-24 06:44:00,Credit Card
8316,129,1,1,164.71,2024-08-12 00:20:00,Cash
3481,432,73,3,50.22,2023-05-04 05:26:00,Cash
2378,1211,24,1,88.0,2024-03-22 02:20:00,Debit Card
7968,87,30,1,169.96,2023-07-13 14:19:00,Credit Card
4219,1999,146,1,155.07,2024-11-22 07:30:00,Debit Card
5693,313,130,1,116.48,2024-09-06 05:18:00,PayPal
8829,221,85,2,214.08,2024-04-11 19:26:00,PayPal
8736,207,59,2,169.54,2024-06-19 11:02:00,PayPal
5393,352,70,3,159.07,2023-08-29 08:21:00,Debit Card
9635,349,80,10,106.41,2023-05-22 17:58:00,PayPal
7318,10,111,3,39.48,2024-01-20 09:07:00,Credit Card
4588,1543,65,1,7.23,2024-03-28 07:16:00,Debit Card
4178,594,46,1,281.09,2023-03-29 20:40:00,Bank Transfer
7847,66,148,10,341.58,2023-05-31 00:51:00,Credit Card
8578,188,71,1,12.13,2023-12-16 21:00:00,Debit Card
1180,1633,36,1,282.96,2023-06-04 18:05:00,PayPal
3757,1512,116,1,484.11,2024-05-01 02:44:00,Cash
5400,303,79,10,176.53,2023-04-22 17:19:00,Cash
2170,1555,54,1,38.25,2024-10-22 07:53:00,Bank Transfer
9957,410,2,1,315.83,2024-03-13 05:59:00,Cash
8459,157,75,2,286.86,2024-07-06 09:50:00,Cash
9601,348,149,1,240.85,2023-01-07 10:57:00,Bank Transfer
8846,239,38,1,389.11,2023-02-16 11:29:00,PayPal
9069,264,1,2,190.27,2023-12-24 01:13:00,PayPal
2347,326,9,1,238.34,2024-04-18 16:31:00,Bank Transfer
4109,7,106,2,241.2,2023-06-05 19:09:00,Credit Card
5373,470,104,10,132.46,2024-10-11 02:38:00,PayPal
1880,290,139,1,282.98,2023-10-18 00:34:00,Debit Card
4956,789,46,3,265.41,2023-03-22 11:47:00,Credit Card
1614,1949,81,3,30.01,2023-12-18 20:33:00,Bank Transfer
5830,1333,22,2,63.11,2024-03-07 14:44:00,Credit Card
